395,36,-10,22.27,1
369,38,0,29.84,2
308,41,26,91.46,4
307,40,15,78.76,4
372,39,4,40.22,2
371,39,3,26.36,2
367,37,0,25.01,2
427,35,-7,34.61,2
247,35,-24,41.24,2
416,37,11,36.46,2
397,37,6,11.57,1
393,33,-4,10.73,1
391,32,-11,11.61,1
248,37,-39,35.11,2
411,33,-34,15.30,1
424,32,-35,70.26,3
230,29,-37,21.65,1
224,25,-39,81.04,4
365,36,6,37.52,2
368,37,22,37.54,2
366,36,31,27.69,1
360,33,3,42.44,2
356,32,2,34.89,2
355,32,1,28.11,2
354,31,-1,38.81,2
231,29,-21,24.94,1
351,30,1,32.68,2
392,32,5,19.36,1
357,32,6,45.46,2
361,34,10,28.25,2
364,35,23,34.43,2
363,34,20,25.81,2
362,34,18,43.81,2
394,33,8,13.83,1
229,28,-19,17.30,1
227,26,-22,40.84,2
358,32,16,33.71,2
359,32,29,36.94,2
429,30,11,29.15,2
350,29,8,38.79,2
426,26,-9,45.57,2
352,30,14,29.38,2
353,30,26,43.64,2
390,26,10,18.24,1
388,25,3,13.83,1
387,24,1,15.51,1
383,22,-2,13.10,1
389,25,27,14.74,1
386,23,28,13.31,1
385,23,24,16.12,1
384,22,30,11.58,1
381,17,6,16.00,1
382,17,24,11.37,1
203,16,20,70.17,3
202,16,12,25.65,2
199,15,24,26.20,2
204,16,29,90.33,4
200,15,28,15.21,1
198,14,16,22.33,1
428,14,7,36.62,2
195,12,0,28.16,2
419,11,-5,30.08,2
197,13,12,60.62,3
196,12,16,18.22,1
190,9,2,78.97,3
189,9,-8,56.56,3
194,10,14,13.88,1
179,6,-4,39.12,2
191,9,16,27.13,1
192,9,24,18.04,1
187,8,30,17.51,1
180,6,8,60.74,3
174,5,-1,49.84,3
173,4,-1,86.43,4
182,7,20,21.85,1
183,7,30,57.41,3
184,7,33,32.17,2
181,6,15,14.78,1
175,5,12,77.24,3
176,5,17,34.38,2
169,1,8,81.70,4
172,3,21,67.87,3
171,2,28,21.13,1
413,-1,1,22.74,1
186,8,-9,22.03,1
218,23,-26,21.38,1
226,25,-30,88.78,4
225,25,-33,16.05,1
220,24,-37,41.42,2
211,21,-33,81.04,4
209,19,-38,50.65,3
214,22,-53,18.92,1
304,62,-49,90.27,4
300,59,-33,26.63,2
298,58,-23,17.48,1
297,58,-25,85.38,4
296,58,-26,36.97,2
295,58,-27,69.51,3
294,58,-32,68.10,3
292,56,-46,62.18,3
290,56,-47,47.40,3
302,60,-40,35.69,2
301,60,-48,78.29,3
299,59,-48,11.71,1
291,54,-52,65.53,3
253,39,-52,61.89,3
257,40,-51,11.76,1
241,33,-58,47.28,3
245,34,-54,55.50,2
244,34,-55,31.77,2
243,33,-54,59.86,3
242,33,-56,12.23,1
238,31,-58,87.73,4
237,31,-59,48.20,2
234,30,-58,12.01,1
239,31,-57,38.56,2
240,31,-56,88.47,4
236,30,-55,27.77,2
235,30,-56,26.98,2
233,30,-59,41.13,2
232,29,-54,19.78,1
221,25,-51,38.02,2
215,23,-52,53.27,2
212,21,-56,12.15,1
207,19,-58,15.56,1
208,19,-55,49.33,2
205,17,-57,35.01,2
206,18,-60,11.18,1
101,14,-58,89.86,4
98,10,-58,75.01,4
102,16,-43,89.57,4
201,16,-26,50.14,3
414,16,-30,11.56,1
425,14,-24,45.66,2
95,6,-53,87.69,4
94,15,-19,69.07,4
100,11,-43,85.25,4
78,0,-59,48.02,2
99,10,-36,87.95,4
97,8,-37,82.23,4
92,9,-22,88.08,4
193,10,-13,31.51,2
93,9,-15,81.57,4
417,7,-23,38.83,2
75,-4,-57,65.18,3
74,-4,-60,54.48,3
96,6,-31,82.61,4
91,6,-21,80.30,4
185,8,-11,16.97,1
89,4,-23,73.09,3
90,4,-22,89.94,4
177,6,-13,89.44,4
178,6,-9,79.65,4
420,3,-14,32.03,2
415,1,-14,29.59,2
168,0,-11,39.83,2
421,-3,-21,35.26,2
80,0,-38,83.15,4
79,0,-39,46.81,2
88,3,-26,75.01,4
76,-3,-39,45.24,2
73,-3,-36,46.81,2
410,0,-26,21.82,1
77,-2,-46,48.36,2
54,-10,-56,51.52,3
58,-9,-53,38.61,2
59,-9,-50,66.42,3
55,-10,-54,27.40,2
43,-14,-58,46.59,2
44,-14,-57,39.27,2
48,-13,-55,38.51,2
45,-14,-56,26.83,2
40,-15,-54,34.61,2
46,-14,-50,30.74,2
41,-15,-50,36.62,2
39,-16,-53,40.45,2
36,-17,-56,34.32,2
25,-22,-59,11.33,1
20,-23,-58,22.96,2
21,-23,-57,16.44,1
22,-23,-56,12.56,1
12,-26,-60,19.71,1
16,-25,-54,24.20,1
17,-25,-51,15.96,1
37,-17,-52,33.07,2
32,-18,-52,30.08,2
27,-20,-51,11.56,1
38,-17,-48,27.16,2
56,-10,-45,43.08,2
53,-11,-47,28.36,1
51,-12,-46,30.83,2
57,-10,-43,34.27,2
52,-12,-43,26.06,2
49,-13,-45,38.01,2
50,-12,-47,39.35,2
47,-14,-45,41.09,2
87,-4,-26,79.01,4
72,-7,-29,70.72,3
42,-15,-41,29.15,2
84,-8,-26,84.89,4
71,-10,-28,62.91,3
70,-14,-36,62.48,3
34,-18,-43,35.26,2
31,-19,-44,25.53,2
35,-18,-41,37.85,2
30,-20,-44,38.83,2
69,-17,-31,66.94,3
68,-17,-33,54.96,3
24,-23,-40,15.30,1
66,-21,-35,54.68,2
19,-24,-39,22.93,2
15,-26,-42,23.91,2
11,-27,-41,16.81,1
62,-25,-37,66.41,3
10,-27,-43,13.06,1
14,-26,-44,26.19,1
18,-25,-44,11.25,1
151,-11,3,72.53,3
120,-26,16,39.45,2
109,-29,19,14.42,1
105,-30,14,66.32,3
104,-30,13,43.87,2
103,-30,2,27.56,2
60,-29,-32,53.07,3
113,-28,7,80.89,4
112,-28,6,69.45,3
111,-28,2,30.13,2
110,-28,-13,81.62,4
61,-28,-32,54.73,3
119,-26,6,13.42,1
118,-26,-2,41.45,2
117,-26,-7,18.87,1
116,-26,-9,14.82,1
63,-25,-30,59.68,3
121,-25,-10,46.39,2
126,-24,-2,39.20,2
125,-24,-4,44.03,2
124,-24,-5,22.72,1
64,-24,-32,67.56,3
65,-23,-32,77.93,4
81,-22,-17,87.59,4
129,-21,10,90.01,4
133,-20,9,42.01,2
132,-20,-13,22.50,2
67,-19,-31,51.76,3
5,-29,-41,22.39,1
1,-30,-53,11.00,1
0,-30,-57,17.46,1
2,-29,-59,22.33,2
3,-29,-58,13.85,1
4,-29,-57,28.04,1
7,-28,-51,20.26,1
6,-28,-59,25.34,1
8,-27,-57,12.53,1
9,-27,-51,11.33,1
13,-26,-52,22.10,1
26,-22,-51,22.74,1
23,-23,-49,21.82,1
29,-20,-48,36.46,2
28,-20,-50,29.59,2
33,-18,-47,32.03,2
82,-14,-20,78.62,3
83,-13,-16,77.64,3
85,-7,-19,81.57,4
147,-12,-1,78.37,4
146,-12,-5,31.18,2
154,-10,-3,48.73,2
153,-10,-9,45.93,2
156,-8,-9,18.34,1
158,-7,-6,31.48,2
86,-6,-16,90.22,4
164,-3,-3,43.76,2
108,-30,27,21.08,1
107,-30,25,18.26,1
106,-30,24,11.65,1
114,-27,19,28.54,2
115,-27,23,31.77,2
122,-25,23,75.45,4
123,-25,31,84.05,4
127,-24,28,17.73,1
128,-22,28,84.44,4
130,-21,23,38.69,2
131,-21,28,38.76,2
136,-18,20,47.84,2
135,-18,16,74.36,4
137,-16,22,24.56,2
138,-15,10,30.11,2
139,-15,11,77.63,4
140,-15,20,37.52,2
141,-14,19,12.44,1
143,-13,16,11.60,1
144,-13,24,45.83,2
149,-12,18,73.61,3
155,-9,17,76.60,4
160,-6,15,85.78,4
142,-14,27,71.09,3
134,-19,33,13.25,1
145,-13,28,77.97,4
150,-12,27,87.49,4
148,-12,32,56.65,3
152,-11,31,40.82,2
157,-8,33,13.36,1
159,-7,26,91.46,4
161,-6,24,52.90,3
162,-5,29,80.34,4
163,-5,23,14.35,1
165,-2,23,18.62,1
166,-2,24,42.66,2
167,-1,25,40.67,2
170,1,26,80.25,4
409,20,-11,12.56,1
219,23,-17,47.98,2
280,48,-42,31.77,2
283,49,-42,68.05,3
270,44,-41,33.49,2
246,35,-41,83.21,4
228,28,-42,28.50,1
264,43,-42,47.21,3
277,47,-43,46.49,2
274,46,-43,47.55,2
210,21,-43,71.78,3
223,25,-44,58.11,3
250,38,-44,14.36,1
254,39,-44,78.97,3
263,43,-45,74.31,3
222,25,-45,14.31,1
217,23,-45,28.88,2
262,43,-46,84.11,4
216,23,-48,88.41,4
273,45,-49,23.46,2
213,22,-49,40.75,2
